Date,Week,ProdName,Price,Seasonality,Quantity
8/1/2022,240,Vanilla and Olive Oil Body Soap,8.45,1,12
8/2/2022,240,Vanilla and Olive Oil Body Soap,9.45,2,12
8/3/2022,240,Vanilla and Olive Oil Body Soap,8.45,3,13
8/4/2022,240,Vanilla and Olive Oil Body Soap,9.45,4,17
8/5/2022,240,Vanilla and Olive Oil Body Soap,9.45,5,21
8/6/2022,240,Vanilla and Olive Oil Body Soap,5.45,6,25
8/7/2022,240,Vanilla and Olive Oil Body Soap,9.45,7,13
8/9/2022,241,Vanilla and Olive Oil Body Soap,4.45,2,15
8/10/2022,241,Vanilla and Olive Oil Body Soap,7.45,3,14
8/11/2022,241,Vanilla and Olive Oil Body Soap,6.45,4,11
8/15/2022,242,Vanilla and Olive Oil Body Soap,4.45,1,12
8/19/2022,242,Vanilla and Olive Oil Body Soap,8.45,5,16
8/20/2022,242,Vanilla and Olive Oil Body Soap,6.45,6,26
8/21/2022,242,Vanilla and Olive Oil Body Soap,10.45,7,19
8/23/2022,243,Vanilla and Olive Oil Body Soap,8.45,2,16
8/25/2022,243,Vanilla and Olive Oil Body Soap,9.45,4,10
8/26/2022,243,Vanilla and Olive Oil Body Soap,9.45,5,27
8/28/2022,243,Vanilla and Olive Oil Body Soap,9.45,7,14
8/29/2022,244,Vanilla and Olive Oil Body Soap,10.45,1,6
8/30/2022,244,Vanilla and Olive Oil Body Soap,8.45,2,15
8/31/2022,244,Vanilla and Olive Oil Body Soap,6.45,3,22
9/1/2022,244,Vanilla and Olive Oil Body Soap,9.45,4,17
9/2/2022,244,Vanilla and Olive Oil Body Soap,6.45,5,16
9/3/2022,244,Vanilla and Olive Oil Body Soap,7.45,6,18
9/4/2022,244,Vanilla and Olive Oil Body Soap,7.45,7,12
9/7/2022,245,Vanilla and Olive Oil Body Soap,6.45,3,27
9/9/2022,245,Vanilla and Olive Oil Body Soap,6.45,5,24
9/10/2022,245,Vanilla and Olive Oil Body Soap,7.45,6,51
9/11/2022,245,Vanilla and Olive Oil Body Soap,4.45,7,24
9/12/2022,246,Vanilla and Olive Oil Body Soap,8.45,1,22
9/14/2022,246,Vanilla and Olive Oil Body Soap,10.45,3,10
9/16/2022,246,Vanilla and Olive Oil Body Soap,7.45,5,26
9/18/2022,246,Vanilla and Olive Oil Body Soap,10.45,7,26
9/19/2022,247,Vanilla and Olive Oil Body Soap,7.45,1,10
9/21/2022,247,Vanilla and Olive Oil Body Soap,6.45,3,9
9/22/2022,247,Vanilla and Olive Oil Body Soap,8.45,4,16
9/23/2022,247,Vanilla and Olive Oil Body Soap,8.45,5,9
9/24/2022,247,Vanilla and Olive Oil Body Soap,4.45,6,23
9/26/2022,248,Vanilla and Olive Oil Body Soap,5.45,1,12
9/27/2022,248,Vanilla and Olive Oil Body Soap,8.45,2,14
9/29/2022,248,Vanilla and Olive Oil Body Soap,8.45,4,10
9/30/2022,248,Vanilla and Olive Oil Body Soap,5.45,5,38
10/1/2022,248,Vanilla and Olive Oil Body Soap,5.45,6,25
10/2/2022,248,Vanilla and Olive Oil Body Soap,7.45,7,18
10/3/2022,249,Vanilla and Olive Oil Body Soap,10.45,1,6
10/4/2022,249,Vanilla and Olive Oil Body Soap,9.45,2,17
10/5/2022,249,Vanilla and Olive Oil Body Soap,5.45,3,11
10/6/2022,249,Vanilla and Olive Oil Body Soap,5.45,4,12
10/7/2022,249,Vanilla and Olive Oil Body Soap,4.45,5,13
10/8/2022,249,Vanilla and Olive Oil Body Soap,7.45,6,19
10/10/2022,250,Vanilla and Olive Oil Body Soap,4.45,1,12
10/11/2022,250,Vanilla and Olive Oil Body Soap,5.45,2,24
10/12/2022,250,Vanilla and Olive Oil Body Soap,7.45,3,26
10/13/2022,250,Vanilla and Olive Oil Body Soap,10.45,4,12
10/14/2022,250,Vanilla and Olive Oil Body Soap,4.45,5,24
10/16/2022,250,Vanilla and Olive Oil Body Soap,7.45,7,20
10/17/2022,251,Vanilla and Olive Oil Body Soap,7.45,1,21
10/19/2022,251,Vanilla and Olive Oil Body Soap,10.45,3,8
10/20/2022,251,Vanilla and Olive Oil Body Soap,7.45,4,14
10/21/2022,251,Vanilla and Olive Oil Body Soap,4.45,5,13
10/22/2022,251,Vanilla and Olive Oil Body Soap,10.45,6,33
10/23/2022,251,Vanilla and Olive Oil Body Soap,5.45,7,40
10/24/2022,252,Vanilla and Olive Oil Body Soap,10.45,1,17
10/25/2022,252,Vanilla and Olive Oil Body Soap,9.45,2,21
10/27/2022,252,Vanilla and Olive Oil Body Soap,5.45,4,10
10/28/2022,252,Vanilla and Olive Oil Body Soap,4.45,5,23
10/29/2022,252,Vanilla and Olive Oil Body Soap,6.45,6,33
10/30/2022,252,Vanilla and Olive Oil Body Soap,10.45,7,10
11/1/2022,253,Vanilla and Olive Oil Body Soap,10.45,2,21
11/2/2022,253,Vanilla and Olive Oil Body Soap,9.45,3,16
11/3/2022,253,Vanilla and Olive Oil Body Soap,6.45,4,19
11/4/2022,253,Vanilla and Olive Oil Body Soap,7.45,5,18
11/5/2022,253,Vanilla and Olive Oil Body Soap,6.45,6,19
11/6/2022,253,Vanilla and Olive Oil Body Soap,8.45,7,23
11/8/2022,254,Vanilla and Olive Oil Body Soap,10.45,2,8
11/9/2022,254,Vanilla and Olive Oil Body Soap,5.45,3,10
11/10/2022,254,Vanilla and Olive Oil Body Soap,8.45,4,26
11/11/2022,254,Vanilla and Olive Oil Body Soap,7.45,5,22
11/12/2022,254,Vanilla and Olive Oil Body Soap,5.45,6,43
11/13/2022,254,Vanilla and Olive Oil Body Soap,9.45,7,23
11/14/2022,255,Vanilla and Olive Oil Body Soap,7.45,1,22
11/15/2022,255,Vanilla and Olive Oil Body Soap,8.45,2,28
11/16/2022,255,Vanilla and Olive Oil Body Soap,8.45,3,14
11/17/2022,255,Vanilla and Olive Oil Body Soap,4.45,4,16
11/18/2022,255,Vanilla and Olive Oil Body Soap,4.45,5,18
11/20/2022,255,Vanilla and Olive Oil Body Soap,6.45,7,28
11/22/2022,256,Vanilla and Olive Oil Body Soap,4.45,2,18
11/23/2022,256,Vanilla and Olive Oil Body Soap,7.45,3,8
11/24/2022,256,Vanilla and Olive Oil Body Soap,5.45,4,14
11/27/2022,256,Vanilla and Olive Oil Body Soap,9.45,7,13
11/29/2022,257,Vanilla and Olive Oil Body Soap,4.45,2,23
11/30/2022,257,Vanilla and Olive Oil Body Soap,5.45,3,37
12/2/2022,257,Vanilla and Olive Oil Body Soap,9.45,5,20
12/3/2022,257,Vanilla and Olive Oil Body Soap,7.45,6,9
12/4/2022,257,Vanilla and Olive Oil Body Soap,10.45,7,24
12/5/2022,258,Vanilla and Olive Oil Body Soap,9.45,1,15
12/8/2022,258,Vanilla and Olive Oil Body Soap,7.45,4,13
12/9/2022,258,Vanilla and Olive Oil Body Soap,7.45,5,14
12/10/2022,258,Vanilla and Olive Oil Body Soap,6.45,6,27
12/11/2022,258,Vanilla and Olive Oil Body Soap,9.45,7,24
12/12/2022,259,Vanilla and Olive Oil Body Soap,8.45,1,10
12/13/2022,259,Vanilla and Olive Oil Body Soap,5.45,2,26
12/14/2022,259,Vanilla and Olive Oil Body Soap,9.45,3,28
12/16/2022,259,Vanilla and Olive Oil Body Soap,6.45,5,32
12/17/2022,259,Vanilla and Olive Oil Body Soap,9.45,6,12
12/18/2022,259,Vanilla and Olive Oil Body Soap,9.45,7,16
12/19/2022,260,Vanilla and Olive Oil Body Soap,9.45,1,20
12/20/2022,260,Vanilla and Olive Oil Body Soap,5.45,2,15
12/21/2022,260,Vanilla and Olive Oil Body Soap,4.45,3,16
12/23/2022,260,Vanilla and Olive Oil Body Soap,7.45,5,29
12/25/2022,260,Vanilla and Olive Oil Body Soap,4.45,7,28
12/28/2022,261,Vanilla and Olive Oil Body Soap,10.45,3,17
12/30/2022,261,Vanilla and Olive Oil Body Soap,6.45,5,22
1/2/2023,262,Vanilla and Olive Oil Body Soap,5.45,1,13
1/3/2023,262,Vanilla and Olive Oil Body Soap,10.45,2,16
1/4/2023,262,Vanilla and Olive Oil Body Soap,8.45,3,17
1/5/2023,262,Vanilla and Olive Oil Body Soap,7.45,4,25
1/6/2023,262,Vanilla and Olive Oil Body Soap,7.45,5,14
1/7/2023,262,Vanilla and Olive Oil Body Soap,8.45,6,13
1/8/2023,262,Vanilla and Olive Oil Body Soap,8.45,7,28
1/10/2023,263,Vanilla and Olive Oil Body Soap,5.45,2,15
1/11/2023,263,Vanilla and Olive Oil Body Soap,7.45,3,15
1/13/2023,263,Vanilla and Olive Oil Body Soap,6.45,5,11
1/14/2023,263,Vanilla and Olive Oil Body Soap,8.45,6,19
1/15/2023,263,Vanilla and Olive Oil Body Soap,7.45,7,22
1/16/2023,264,Vanilla and Olive Oil Body Soap,5.45,1,19
1/17/2023,264,Vanilla and Olive Oil Body Soap,5.45,2,15
1/20/2023,264,Vanilla and Olive Oil Body Soap,4.45,5,22
1/21/2023,264,Vanilla and Olive Oil Body Soap,8.45,6,12
1/22/2023,264,Vanilla and Olive Oil Body Soap,8.45,7,28
1/23/2023,265,Vanilla and Olive Oil Body Soap,10.45,1,8
1/24/2023,265,Vanilla and Olive Oil Body Soap,8.45,2,9
1/25/2023,265,Vanilla and Olive Oil Body Soap,10.45,3,19
1/26/2023,265,Vanilla and Olive Oil Body Soap,10.45,4,13
1/27/2023,265,Vanilla and Olive Oil Body Soap,5.45,5,8
1/28/2023,265,Vanilla and Olive Oil Body Soap,9.45,6,16
1/30/2023,266,Vanilla and Olive Oil Body Soap,9.45,1,19
1/31/2023,266,Vanilla and Olive Oil Body Soap,8.45,2,25
2/1/2023,266,Vanilla and Olive Oil Body Soap,7.45,3,23
2/3/2023,266,Vanilla and Olive Oil Body Soap,10.45,5,16
2/4/2023,266,Vanilla and Olive Oil Body Soap,4.45,6,14
2/5/2023,266,Vanilla and Olive Oil Body Soap,7.45,7,27
2/6/2023,267,Vanilla and Olive Oil Body Soap,9.45,1,13
2/7/2023,267,Vanilla and Olive Oil Body Soap,10.45,2,15
2/8/2023,267,Vanilla and Olive Oil Body Soap,6.45,3,16
2/11/2023,267,Vanilla and Olive Oil Body Soap,8.45,6,15
2/12/2023,267,Vanilla and Olive Oil Body Soap,8.45,7,11
2/13/2023,268,Vanilla and Olive Oil Body Soap,8.45,1,14
2/14/2023,268,Vanilla and Olive Oil Body Soap,4.45,2,16
2/16/2023,268,Vanilla and Olive Oil Body Soap,7.45,4,20
2/18/2023,268,Vanilla and Olive Oil Body Soap,9.45,6,21
2/19/2023,268,Vanilla and Olive Oil Body Soap,4.45,7,50
2/20/2023,269,Vanilla and Olive Oil Body Soap,5.45,1,15
2/21/2023,269,Vanilla and Olive Oil Body Soap,9.45,2,18
2/22/2023,269,Vanilla and Olive Oil Body Soap,5.45,3,21
2/23/2023,269,Vanilla and Olive Oil Body Soap,10.45,4,15
2/24/2023,269,Vanilla and Olive Oil Body Soap,10.45,5,11
2/25/2023,269,Vanilla and Olive Oil Body Soap,4.45,6,21
2/26/2023,269,Vanilla and Olive Oil Body Soap,10.45,7,14
2/27/2023,270,Vanilla and Olive Oil Body Soap,8.45,1,12
2/28/2023,270,Vanilla and Olive Oil Body Soap,9.45,2,13
3/1/2023,270,Vanilla and Olive Oil Body Soap,4.45,3,15
3/2/2023,270,Vanilla and Olive Oil Body Soap,8.45,4,19
3/3/2023,270,Vanilla and Olive Oil Body Soap,10.45,5,11
3/5/2023,270,Vanilla and Olive Oil Body Soap,4.45,7,21
3/6/2023,271,Vanilla and Olive Oil Body Soap,5.45,1,17
3/7/2023,271,Vanilla and Olive Oil Body Soap,5.45,2,23
3/9/2023,271,Vanilla and Olive Oil Body Soap,10.45,4,13
3/10/2023,271,Vanilla and Olive Oil Body Soap,9.45,5,10
3/11/2023,271,Vanilla and Olive Oil Body Soap,7.45,6,30
3/12/2023,271,Vanilla and Olive Oil Body Soap,9.45,7,20
3/13/2023,272,Vanilla and Olive Oil Body Soap,4.45,1,26
3/14/2023,272,Vanilla and Olive Oil Body Soap,4.45,2,11
3/15/2023,272,Vanilla and Olive Oil Body Soap,4.45,3,24
3/16/2023,272,Vanilla and Olive Oil Body Soap,4.45,4,19
3/17/2023,272,Vanilla and Olive Oil Body Soap,8.45,5,17
3/18/2023,272,Vanilla and Olive Oil Body Soap,7.45,6,13
3/19/2023,272,Vanilla and Olive Oil Body Soap,4.45,7,15
3/20/2023,273,Vanilla and Olive Oil Body Soap,5.45,1,8
3/21/2023,273,Vanilla and Olive Oil Body Soap,10.45,2,11
3/22/2023,273,Vanilla and Olive Oil Body Soap,5.45,3,27
3/23/2023,273,Vanilla and Olive Oil Body Soap,6.45,4,20
3/25/2023,273,Vanilla and Olive Oil Body Soap,5.45,6,24
3/26/2023,273,Vanilla and Olive Oil Body Soap,9.45,7,36
3/27/2023,274,Vanilla and Olive Oil Body Soap,8.45,1,10
3/28/2023,274,Vanilla and Olive Oil Body Soap,5.45,2,18
3/29/2023,274,Vanilla and Olive Oil Body Soap,8.45,3,24
3/30/2023,274,Vanilla and Olive Oil Body Soap,4.45,4,16
3/31/2023,274,Vanilla and Olive Oil Body Soap,8.45,5,14
4/1/2023,274,Vanilla and Olive Oil Body Soap,9.45,6,21
4/2/2023,274,Vanilla and Olive Oil Body Soap,9.45,7,22
4/3/2023,275,Vanilla and Olive Oil Body Soap,10.45,1,7
4/5/2023,275,Vanilla and Olive Oil Body Soap,7.45,3,13
4/6/2023,275,Vanilla and Olive Oil Body Soap,10.45,4,10
4/7/2023,275,Vanilla and Olive Oil Body Soap,5.45,5,5
4/8/2023,275,Vanilla and Olive Oil Body Soap,6.45,6,20
4/9/2023,275,Vanilla and Olive Oil Body Soap,7.45,7,23
4/10/2023,276,Vanilla and Olive Oil Body Soap,10.45,1,9
4/12/2023,276,Vanilla and Olive Oil Body Soap,7.45,3,7
4/13/2023,276,Vanilla and Olive Oil Body Soap,6.45,4,31
4/14/2023,276,Vanilla and Olive Oil Body Soap,4.45,5,28
4/15/2023,276,Vanilla and Olive Oil Body Soap,6.45,6,32
4/16/2023,276,Vanilla and Olive Oil Body Soap,4.45,7,17
4/17/2023,277,Vanilla and Olive Oil Body Soap,8.45,1,4
4/18/2023,277,Vanilla and Olive Oil Body Soap,5.45,2,7
4/19/2023,277,Vanilla and Olive Oil Body Soap,6.45,3,7
4/21/2023,277,Vanilla and Olive Oil Body Soap,7.45,5,9
4/24/2023,278,Vanilla and Olive Oil Body Soap,4.45,1,5
4/26/2023,278,Vanilla and Olive Oil Body Soap,8.45,3,8
4/28/2023,278,Vanilla and Olive Oil Body Soap,10.45,5,22
4/29/2023,278,Vanilla and Olive Oil Body Soap,5.45,6,18
4/30/2023,278,Vanilla and Olive Oil Body Soap,9.45,7,22
5/1/2023,279,Vanilla and Olive Oil Body Soap,4.45,1,9
5/3/2023,279,Vanilla and Olive Oil Body Soap,8.45,3,15
5/4/2023,279,Vanilla and Olive Oil Body Soap,8.45,4,12
5/5/2023,279,Vanilla and Olive Oil Body Soap,4.45,5,17
5/6/2023,279,Vanilla and Olive Oil Body Soap,6.45,6,15
5/8/2023,280,Vanilla and Olive Oil Body Soap,5.45,1,14
5/9/2023,280,Vanilla and Olive Oil Body Soap,6.45,2,11
5/10/2023,280,Vanilla and Olive Oil Body Soap,5.45,3,6
5/12/2023,280,Vanilla and Olive Oil Body Soap,8.45,5,11
5/13/2023,280,Vanilla and Olive Oil Body Soap,9.45,6,19
5/14/2023,280,Vanilla and Olive Oil Body Soap,8.45,7,19
5/15/2023,281,Vanilla and Olive Oil Body Soap,5.45,1,11
5/16/2023,281,Vanilla and Olive Oil Body Soap,7.45,2,14
5/17/2023,281,Vanilla and Olive Oil Body Soap,6.45,3,20
5/18/2023,281,Vanilla and Olive Oil Body Soap,6.45,4,35
5/20/2023,281,Vanilla and Olive Oil Body Soap,6.45,6,18
5/21/2023,281,Vanilla and Olive Oil Body Soap,4.45,7,33
5/22/2023,282,Vanilla and Olive Oil Body Soap,10.45,1,6
5/23/2023,282,Vanilla and Olive Oil Body Soap,8.45,2,28
5/24/2023,282,Vanilla and Olive Oil Body Soap,4.45,3,14
5/25/2023,282,Vanilla and Olive Oil Body Soap,8.45,4,23
5/26/2023,282,Vanilla and Olive Oil Body Soap,9.45,5,26
5/28/2023,282,Vanilla and Olive Oil Body Soap,9.45,7,44
5/29/2023,283,Vanilla and Olive Oil Body Soap,10.45,1,11
5/30/2023,283,Vanilla and Olive Oil Body Soap,7.45,2,10
6/1/2023,283,Vanilla and Olive Oil Body Soap,8.45,4,9
6/2/2023,283,Vanilla and Olive Oil Body Soap,6.45,5,13
6/3/2023,283,Vanilla and Olive Oil Body Soap,9.45,6,16
6/5/2023,284,Vanilla and Olive Oil Body Soap,9.45,1,10
6/6/2023,284,Vanilla and Olive Oil Body Soap,9.45,2,14
6/7/2023,284,Vanilla and Olive Oil Body Soap,5.45,3,12
6/9/2023,284,Vanilla and Olive Oil Body Soap,8.45,5,13
6/10/2023,284,Vanilla and Olive Oil Body Soap,6.45,6,13
6/11/2023,284,Vanilla and Olive Oil Body Soap,5.45,7,14
6/12/2023,285,Vanilla and Olive Oil Body Soap,7.45,1,14
6/13/2023,285,Vanilla and Olive Oil Body Soap,5.45,2,10
6/14/2023,285,Vanilla and Olive Oil Body Soap,8.45,3,14
6/15/2023,285,Vanilla and Olive Oil Body Soap,5.45,4,35
6/16/2023,285,Vanilla and Olive Oil Body Soap,10.45,5,15
6/17/2023,285,Vanilla and Olive Oil Body Soap,9.45,6,17
6/18/2023,285,Vanilla and Olive Oil Body Soap,10.45,7,20
6/20/2023,286,Vanilla and Olive Oil Body Soap,8.45,2,16
6/21/2023,286,Vanilla and Olive Oil Body Soap,8.45,3,21
6/22/2023,286,Vanilla and Olive Oil Body Soap,10.45,4,15
6/23/2023,286,Vanilla and Olive Oil Body Soap,8.45,5,17
6/24/2023,286,Vanilla and Olive Oil Body Soap,4.45,6,21
6/26/2023,287,Vanilla and Olive Oil Body Soap,9.45,1,15
6/28/2023,287,Vanilla and Olive Oil Body Soap,7.45,3,21
6/30/2023,287,Vanilla and Olive Oil Body Soap,7.45,5,21
7/1/2023,287,Vanilla and Olive Oil Body Soap,9.45,6,20
7/2/2023,287,Vanilla and Olive Oil Body Soap,6.45,7,20
7/4/2023,288,Vanilla and Olive Oil Body Soap,8.45,2,14
7/5/2023,288,Vanilla and Olive Oil Body Soap,7.45,3,7
7/6/2023,288,Vanilla and Olive Oil Body Soap,10.45,4,11
7/7/2023,288,Vanilla and Olive Oil Body Soap,10.45,5,18
7/8/2023,288,Vanilla and Olive Oil Body Soap,4.45,6,57
7/9/2023,288,Vanilla and Olive Oil Body Soap,5.45,7,33
7/10/2023,289,Vanilla and Olive Oil Body Soap,10.45,1,12
7/11/2023,289,Vanilla and Olive Oil Body Soap,9.45,2,15
7/12/2023,289,Vanilla and Olive Oil Body Soap,10.45,3,8
7/14/2023,289,Vanilla and Olive Oil Body Soap,8.45,5,11
7/15/2023,289,Vanilla and Olive Oil Body Soap,5.45,6,12
7/16/2023,289,Vanilla and Olive Oil Body Soap,6.45,7,34
7/17/2023,290,Vanilla and Olive Oil Body Soap,9.45,1,14
7/18/2023,290,Vanilla and Olive Oil Body Soap,7.45,2,20
7/20/2023,290,Vanilla and Olive Oil Body Soap,9.45,4,8
7/21/2023,290,Vanilla and Olive Oil Body Soap,10.45,5,27
7/24/2023,291,Vanilla and Olive Oil Body Soap,6.45,1,5
7/26/2023,291,Vanilla and Olive Oil Body Soap,6.45,3,14
7/28/2023,291,Vanilla and Olive Oil Body Soap,9.45,5,23
7/29/2023,291,Vanilla and Olive Oil Body Soap,4.45,6,21
7/30/2023,291,Vanilla and Olive Oil Body Soap,8.45,7,12
7/31/2023,292,Vanilla and Olive Oil Body Soap,9.45,1,26
8/1/2023,292,Vanilla and Olive Oil Body Soap,9.45,2,8
8/3/2023,292,Vanilla and Olive Oil Body Soap,8.45,4,15
8/4/2023,292,Vanilla and Olive Oil Body Soap,6.45,5,29
8/5/2023,292,Vanilla and Olive Oil Body Soap,7.45,6,14
8/8/2023,293,Vanilla and Olive Oil Body Soap,4.45,2,7
8/10/2023,293,Vanilla and Olive Oil Body Soap,8.45,4,13
8/11/2023,293,Vanilla and Olive Oil Body Soap,5.45,5,41
8/12/2023,293,Vanilla and Olive Oil Body Soap,9.45,6,25
8/14/2023,294,Vanilla and Olive Oil Body Soap,8.45,1,13
8/15/2023,294,Vanilla and Olive Oil Body Soap,6.45,2,10
8/16/2023,294,Vanilla and Olive Oil Body Soap,10.45,3,8
8/17/2023,294,Vanilla and Olive Oil Body Soap,7.45,4,22
8/20/2023,294,Vanilla and Olive Oil Body Soap,6.45,7,69
8/21/2023,295,Vanilla and Olive Oil Body Soap,10.45,1,11
8/22/2023,295,Vanilla and Olive Oil Body Soap,6.45,2,8
8/24/2023,295,Vanilla and Olive Oil Body Soap,8.45,4,14
8/26/2023,295,Vanilla and Olive Oil Body Soap,6.45,6,28
8/27/2023,295,Vanilla and Olive Oil Body Soap,8.45,7,20
8/28/2023,296,Vanilla and Olive Oil Body Soap,10.45,1,9
8/29/2023,296,Vanilla and Olive Oil Body Soap,10.45,2,10
8/30/2023,296,Vanilla and Olive Oil Body Soap,9.45,3,23
8/31/2023,296,Vanilla and Olive Oil Body Soap,10.45,4,21
9/1/2023,296,Vanilla and Olive Oil Body Soap,8.45,5,22
9/2/2023,296,Vanilla and Olive Oil Body Soap,4.45,6,21
9/3/2023,296,Vanilla and Olive Oil Body Soap,8.45,7,19
9/4/2023,297,Vanilla and Olive Oil Body Soap,7.45,1,12
9/6/2023,297,Vanilla and Olive Oil Body Soap,9.45,3,10
9/8/2023,297,Vanilla and Olive Oil Body Soap,5.45,5,11
9/9/2023,297,Vanilla and Olive Oil Body Soap,6.45,6,16
9/10/2023,297,Vanilla and Olive Oil Body Soap,5.45,7,24
9/11/2023,298,Vanilla and Olive Oil Body Soap,9.45,1,11
9/12/2023,298,Vanilla and Olive Oil Body Soap,8.45,2,12
9/13/2023,298,Vanilla and Olive Oil Body Soap,5.45,3,17
9/14/2023,298,Vanilla and Olive Oil Body Soap,7.45,4,12
9/16/2023,298,Vanilla and Olive Oil Body Soap,6.45,6,19
9/17/2023,298,Vanilla and Olive Oil Body Soap,7.45,7,18
9/18/2023,299,Vanilla and Olive Oil Body Soap,5.45,1,6
9/19/2023,299,Vanilla and Olive Oil Body Soap,7.45,2,9
9/20/2023,299,Vanilla and Olive Oil Body Soap,4.45,3,14
9/21/2023,299,Vanilla and Olive Oil Body Soap,8.45,4,14
9/22/2023,299,Vanilla and Olive Oil Body Soap,10.45,5,14
9/23/2023,299,Vanilla and Olive Oil Body Soap,4.45,6,28
9/24/2023,299,Vanilla and Olive Oil Body Soap,5.45,7,25
9/25/2023,300,Vanilla and Olive Oil Body Soap,4.45,1,20
9/26/2023,300,Vanilla and Olive Oil Body Soap,7.45,2,19
9/27/2023,300,Vanilla and Olive Oil Body Soap,4.45,3,10
9/28/2023,300,Vanilla and Olive Oil Body Soap,8.45,4,9
9/29/2023,300,Vanilla and Olive Oil Body Soap,7.45,5,19
9/30/2023,300,Vanilla and Olive Oil Body Soap,9.45,6,24
10/1/2023,300,Vanilla and Olive Oil Body Soap,8.45,7,34
10/2/2023,301,Vanilla and Olive Oil Body Soap,6.45,1,19
10/3/2023,301,Vanilla and Olive Oil Body Soap,5.45,2,12
10/4/2023,301,Vanilla and Olive Oil Body Soap,5.45,3,13
10/5/2023,301,Vanilla and Olive Oil Body Soap,6.45,4,7
10/6/2023,301,Vanilla and Olive Oil Body Soap,9.45,5,22
10/7/2023,301,Vanilla and Olive Oil Body Soap,10.45,6,19
10/8/2023,301,Vanilla and Olive Oil Body Soap,9.45,7,16
10/9/2023,302,Vanilla and Olive Oil Body Soap,8.45,1,12
10/10/2023,302,Vanilla and Olive Oil Body Soap,7.45,2,9
10/11/2023,302,Vanilla and Olive Oil Body Soap,9.45,3,28
10/12/2023,302,Vanilla and Olive Oil Body Soap,9.45,4,10
10/13/2023,302,Vanilla and Olive Oil Body Soap,6.45,5,12
10/14/2023,302,Vanilla and Olive Oil Body Soap,6.45,6,21
10/15/2023,302,Vanilla and Olive Oil Body Soap,7.45,7,13
10/17/2023,303,Vanilla and Olive Oil Body Soap,4.45,2,19
10/19/2023,303,Vanilla and Olive Oil Body Soap,4.45,4,16
10/20/2023,303,Vanilla and Olive Oil Body Soap,5.45,5,18
10/22/2023,303,Vanilla and Olive Oil Body Soap,8.45,7,30
10/23/2023,304,Vanilla and Olive Oil Body Soap,10.45,1,11
10/24/2023,304,Vanilla and Olive Oil Body Soap,6.45,2,38
10/25/2023,304,Vanilla and Olive Oil Body Soap,9.45,3,9
10/26/2023,304,Vanilla and Olive Oil Body Soap,6.45,4,11
10/27/2023,304,Vanilla and Olive Oil Body Soap,7.45,5,25
10/28/2023,304,Vanilla and Olive Oil Body Soap,7.45,6,20
10/29/2023,304,Vanilla and Olive Oil Body Soap,4.45,7,21
10/30/2023,305,Vanilla and Olive Oil Body Soap,7.45,1,7
10/31/2023,305,Vanilla and Olive Oil Body Soap,5.45,2,13
11/1/2023,305,Vanilla and Olive Oil Body Soap,8.45,3,20
11/2/2023,305,Vanilla and Olive Oil Body Soap,4.45,4,11
11/3/2023,305,Vanilla and Olive Oil Body Soap,6.45,5,23
11/4/2023,305,Vanilla and Olive Oil Body Soap,9.45,6,15
11/8/2023,306,Vanilla and Olive Oil Body Soap,6.45,3,16
11/9/2023,306,Vanilla and Olive Oil Body Soap,8.45,4,11
11/10/2023,306,Vanilla and Olive Oil Body Soap,7.45,5,12
11/11/2023,306,Vanilla and Olive Oil Body Soap,4.45,6,11
11/12/2023,306,Vanilla and Olive Oil Body Soap,7.45,7,19
11/13/2023,307,Vanilla and Olive Oil Body Soap,8.45,1,10
11/14/2023,307,Vanilla and Olive Oil Body Soap,7.45,2,20
11/15/2023,307,Vanilla and Olive Oil Body Soap,10.45,3,10
11/16/2023,307,Vanilla and Olive Oil Body Soap,10.45,4,13
11/17/2023,307,Vanilla and Olive Oil Body Soap,9.45,5,30
11/18/2023,307,Vanilla and Olive Oil Body Soap,6.45,6,11
11/19/2023,307,Vanilla and Olive Oil Body Soap,9.45,7,25
11/21/2023,308,Vanilla and Olive Oil Body Soap,10.45,2,13
11/24/2023,308,Vanilla and Olive Oil Body Soap,8.45,5,19
11/25/2023,308,Vanilla and Olive Oil Body Soap,6.45,6,21
11/26/2023,308,Vanilla and Olive Oil Body Soap,5.45,7,17
11/27/2023,309,Vanilla and Olive Oil Body Soap,5.45,1,10
11/29/2023,309,Vanilla and Olive Oil Body Soap,10.45,3,20
11/30/2023,309,Vanilla and Olive Oil Body Soap,5.45,4,20
12/2/2023,309,Vanilla and Olive Oil Body Soap,9.45,6,14
12/3/2023,309,Vanilla and Olive Oil Body Soap,7.45,7,31
12/4/2023,310,Vanilla and Olive Oil Body Soap,8.45,1,20
12/6/2023,310,Vanilla and Olive Oil Body Soap,5.45,3,16
12/8/2023,310,Vanilla and Olive Oil Body Soap,5.45,5,9
12/9/2023,310,Vanilla and Olive Oil Body Soap,8.45,6,29
12/10/2023,310,Vanilla and Olive Oil Body Soap,10.45,7,16
12/11/2023,311,Vanilla and Olive Oil Body Soap,5.45,1,14
12/12/2023,311,Vanilla and Olive Oil Body Soap,4.45,2,22
12/14/2023,311,Vanilla and Olive Oil Body Soap,6.45,4,15
12/15/2023,311,Vanilla and Olive Oil Body Soap,8.45,5,30
12/16/2023,311,Vanilla and Olive Oil Body Soap,10.45,6,22
12/18/2023,312,Vanilla and Olive Oil Body Soap,9.45,1,22
12/19/2023,312,Vanilla and Olive Oil Body Soap,10.45,2,18
